Title,Publish Date,Duration,Tags,Category,Guest Name,View Counts,Like Counts,Count Date
Joe Rogan Recaps Michael Bisping vs. Luke Rockhold - UFC199,2016-06-08T21:34:42Z,1027.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Michael Bisping', 'Luke Rockhold', 'Ronda Rousey', 'UFC 199', 'Champion', 'championship', 'recap']",22,UFC199,1032616,6554,2016-06-08T21:34:42Z
"Joe Rogan Experience #807 - Gino & AJ, from Speedweed",2016-06-08T01:56:13Z,8649.0,"['Joe Rogan Experience', 'podcast', 'JRE', 'JRE #807', '807', 'Joe Rogan', 'UFC', 'Ultimate Fighting Championship', 'MMA', 'funny', 'jokes', 'weed', 'marijuana', 'Redban', 'Deathsquad', 'Freak Party', 'Speedweed']",22,"Gino & AJ, from Speedweed",278508,2299,2016-06-08T01:56:13Z
Joe Rogan Experience #806 - Dave Smith,2016-06-07T08:29:34Z,10858.0,"['Joe Rogan Experience', 'podcast', 'JRE', 'JRE #806', 'Joe Rogan', 'UFC', 'Ultimate Fighting Championship', 'funny', 'stand up', 'comedy', 'comedian', 'jokes', 'Deathsquad', 'Freak Party', 'Legion of Skanks', 'Dave Smith']",22,Dave Smith,633228,5417,2016-06-07T08:29:34Z
Sam Harris on AI (from Joe Rogan Experience #804),2016-06-06T20:27:35Z,2889.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Artificial Intellegence', 'AI', 'Sam Harris', 'Joe Rogan', 'Best of', 'Story', 'Storytellers', 'Storytelling', 'JRE #804', '804']",22,,989202,10750,2016-06-06T20:27:35Z
Sam Harris' Dissection Of Donald Trump (from Joe Rogan Experience #804),2016-06-06T05:24:37Z,3429.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Donald Trump', 'Sam Harris', 'Republican Party', '2016 Presidential Election', 'comedian', 'candidate', 'JRE #804', '804']",22,,2433511,19258,2016-06-06T05:24:37Z
Joey Diaz & His Friend Bonehead (from Joe Rogan Experience #803),2016-06-04T20:20:58Z,637.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'JRE #803', '803', 'Joey Diaz', 'Lee Syatt', 'Joe Rogan', 'Story', 'Storytellers', 'Storytelling', 'best of', 'favorite clips', 'hilarous', 'comedian', 'jokes']",22,,2571053,28445,2016-06-04T20:20:58Z
Joe Rogan Experience #805 - Steve Hofstetter,2016-06-02T21:17:38Z,6059.0,"['Joe Rogan Experience', 'podcast', 'funny', 'comedy', 'jokes', 'stand up', 'comedian', 'JRE', 'JRE #805', '805', 'Joe Rogan', 'Deathsquad', 'Freak Party', 'UFC', 'Ultimate Fighting Championship', 'Steve Hofstetter', 'heckle', 'heckler', 'owned']",22,Steve Hofstetter,562777,6192,2016-06-02T21:17:38Z
Joe Rogan Experience #804 - Sam Harris,2016-06-02T04:45:19Z,16082.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Joe Rogan (Celebrity)', 'Sam Harris (Author)', 'Stand-up Comedy (TV Genre)', 'Humor', 'Freak Party', 'JRE #804', '804']",22,Sam Harris,2682044,25901,2016-06-02T04:45:19Z
Bobcat Goldthwait on the Death of Robin Williams (from Joe Rogan Experience #800),2016-05-31T22:46:29Z,634.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Bobcat Goldthwait', 'Robin Williams', 'suicide', 'JRE #800', '800', ""Parkinson's Disease"", 'misdiagnosis', 'Lewy Body Dementia', 'lewy', 'lewy bodies']",22,,1827168,16211,2016-05-31T22:46:29Z
Joe Rogan Experience #803 - Joey Diaz & Lee Syatt,2016-05-31T22:40:37Z,10262.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Joey Diaz', 'Joe Rogan', 'comedian', 'comic', 'Lee Syatt', ""Church of What's Happening Now"", 'JRE #803', '803']",22,Joey Diaz & Lee Syatt,5402932,38984,2016-05-31T22:40:37Z
"Joe Rogan Experience - Fight Companion - May 29, 2016",2016-05-30T06:58:42Z,16276.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Joe Rogan (Celebrity)', 'Brendan Schaub (Athlete)', 'Onnit', 'Ultimate Fighting Championship (Sports Association)', 'Freak Party', 'Martial Arts (Sport)', 'Combat (TV Genre)', 'Fight Night', 'Fight Companion', 'Fight Comp', '10th Planet JJ', 'jui jitsu', 'Jujutsu (Martial Art)', 'Boxing', 'Humor', 'Bryan Callen (TV Actor)', 'Eddie Bravo', 'Cody Garbrandt', 'Thomas Almeida', 'Jeremey Stephens']",22,"May 29, 2016",793330,6933,2016-05-30T06:58:42Z
Joe Rogan Experience #802 - Tom Papa,2016-05-19T22:34:34Z,11124.0,"['Joe Rogan Experience', 'podcast', 'JRE #802', '802', 'Tom Papa', 'Come to Papa', 'Joe Rogan', 'MMA', 'UFC', 'Ultimate Fighting Championship', 'funny', 'comedy', 'comedian', 'stand up', 'jokes', 'Deathsquad', 'Freak Party']",22,Tom Papa,338904,2447,2016-05-19T22:34:34Z
Joe Rogan Experience #801 - Gary Johnson,2016-05-17T20:20:20Z,9189.0,"['Joe Rogan Experience', 'podcast', 'JRE', 'JRE #801', '801', 'UFC', 'MMA', 'Ultimate Fighting Championship', '2016 Election', 'Gov Gary Johnson', 'Gary Johnson', 'Libertarian', 'Candidate', 'President', 'USA', 'POTUS', 'President of the United States', 'funny', 'comedy', 'stand up', 'jokes', 'politics', 'policy']",22,Gary Johnson,594355,8899,2016-05-17T20:20:20Z
Joe Rogan Experience #800 - Bobcat Goldthwait,2016-05-17T09:01:53Z,8875.0,"['Joe Rogan Experience', 'podcast', 'JRE #800', '800', 'Bobcat Goldthwait', 'JRE', 'funny', 'comedian', 'comedy', 'Bigfoot', 'stand up', 'UFC', 'mma', 'Ultimate Fighting Championship', 'Deathsquad', 'Freak Party', 'Joe Rogan']",22,Bobcat Goldthwait,1094263,9059,2016-05-17T09:01:53Z
Joe Rogan Experience #799 - Brendan Schaub & Bryan Callen,2016-05-17T02:20:40Z,12010.0,"['Joe Rogan Experience', 'podcast', 'Fighter & The Kid', 'UFC', 'Ultimate Fighting Championship', 'Brendan Schaub', 'Bryan Callen', 'Joe Rogan', 'comedian', 'funny', 'comedy', 'stand up', 'mma', 'fighting', 'jiu jitsu', 'deathsquad', 'freak party', 'UFC 198', 'Damian Maia', 'Fabricio Werdum', 'Stipe Miocic', 'JRE #799', '799']",22,Brendan Schaub & Bryan Callen,1561791,8743,2016-05-17T02:20:40Z
Joe Rogan Experience #798 - Alison Rosen,2016-05-12T07:27:47Z,10109.0,"['Joe Rogan Experiecne', 'podcast', 'Joe Rogan', 'Alison Rosen', 'UFC', 'Ultimate Fighting Championship', 'MMA', 'comedian', 'comedy', 'funny', 'stand up', 'jokes', 'Deathsquad', 'Freak Party', 'JRE #798', '798', 'Alison Rosen Is Your New Best Friend']",22,Alison Rosen,318080,2350,2016-05-12T07:27:47Z
Joe Rogan Experience #797 - Alex & Allyson Grey,2016-05-11T02:32:04Z,6410.0,"['Alex Grey', 'Allyson Grey', 'JRE #797', '797', 'Joe Rogan Experience', 'Joe Rogan', 'UFC', 'Ultimate Fighting Championship', 'Deathsquad', 'Freak Party', 'comedy', 'comedian', 'jokes', 'funny', 'psychedelic', 'THC', 'DMT', 'MDMA', 'Psyilocibin', 'COSM', 'Entheon', 'Sacred Mirrors', 'Tool (Band)', 'Lateralus', 'Schism']",22,Alex & Allyson Grey,278898,4509,2016-05-11T02:32:04Z
Joe Rogan Experience #796 - Josh Zepps,2016-05-10T01:00:56Z,8699.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Joe Rogan (Celebrity)', 'Humor', 'Stand-up Comedy (TV Genre)', 'Josh Zepps', 'HuffPost Live (Award-Winning Work)', 'We The People Live', 'JRE #796', '796']",22,Josh Zepps,238475,1589,2016-05-10T01:00:56Z
Joe Rogan Experience #795 - Ian Edwards,2016-05-07T05:02:18Z,8634.0,"['Joe Rogan Experience', 'podcast', 'Ian Edwards', 'Soccer', 'Soccer Comic Rant', 'futbol', 'MMA', 'UFC', 'Ultimate Fighting Championship', 'comedy', 'funny', 'comedian', 'stand up', 'JRE', 'JRE #795', '795', 'Joe Rogan']",22,Ian Edwards,317977,2285,2016-05-07T05:02:18Z
Miesha Tate Talks Ronda Rousey (from Joe Rogan Experience #794),2016-05-06T17:36:03Z,809.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'JRE #794', '794', 'Miesha Tate', 'Ultimate FIghting Championship', 'Bantamweight Championship', 'Champion', 'Holly Holm', 'Ronda Rousey', 'Conor McGregor', 'comedian', 'stand up', 'best of', 'story', 'storytellers', 'storytelling']",22,,924004,7168,2016-05-06T17:36:03Z
Miesha Tate Talks Conor McGregor (from Joe Rogan Experience #794),2016-05-06T17:35:56Z,921.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'JRE #794', '794', 'Miesha Tate', 'Ultimate FIghting Championship', 'Bantamweight Championship', 'Champion', 'Holly Holm', 'Ronda Rousey', 'Conor McGregor', 'comedian', 'stand up', 'best of', 'story', 'storytellers', 'storytelling']",22,,1726859,9467,2016-05-06T17:35:56Z
Joe Rogan Experience #794 - Miesha Tate,2016-05-06T02:36:35Z,11178.0,"['Joe Rogan Experience', 'podcast', 'Joe Rogan', 'Miesha Tate', 'UFC', 'Bantamweight Champions', ""Women's MMA"", 'fighting', 'cage fighter', 'Ultimate Fighting Championship', 'JRE', 'JRE #794', '794', 'Champion', 'Ronda Rousey', 'Holly Holm', 'Amanda Nunes', 'Deathsquad', 'Freak party', 'funny', 'hilarious', 'jokes', 'stand up', 'comedian', 'comedy']",22,Miesha Tate,1307813,11514,2016-05-06T02:36:35Z
Joe Rogan Experience #793 - Whitney Cummings,2016-05-05T03:15:22Z,10784.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Joe Rogan (Celebrity)', 'Whitney Cummings (TV Writer)', 'Stand-up Comedy (TV Genre)', 'Humor', 'Whitney (TV Show)', '2 Broke Girls (TV Program)', 'Comedian', 'JRE #793', '793']",22,Whitney Cummings,627773,5579,2016-05-05T03:15:22Z
"Joe Rogan Experience #792 - Lewis, from Unbox Therapy",2016-05-01T01:57:48Z,11397.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Joe Rogan (Celebrity)', 'Humor', 'Unbox Therapy', 'Lewis', 'Stand-up Comedy (TV Genre)', 'Technology', 'tech', 'spotify', 'streaming music', 'digital rights', 'copyright', 'JRE #792', '792']",22,"Lewis, from Unbox Therapy",538035,7660,2016-05-01T01:57:48Z
"Steve Schirripa on The Sopranos, Acting & James Gandolfini (from Joe Rogan Experience #791)",2016-04-30T05:15:04Z,1198.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Steve Schirripa', 'Joe Rogan', 'James Gandolfini', 'The Sopranos', 'HBO', 'Behind the Scenes', 'interview', 'story', 'storytellers', 'storytelling', 'JRE #791', '791', 'best of', 'favorite clips']",22,,2062834,21795,2016-04-30T05:15:04Z
Joe Rogan Experience #791 - Steve Schirripa,2016-04-27T02:05:52Z,5285.0,"['Joe Rogan Experience', 'podcast', 'JRE', 'JRE #791', '791', 'Deathsquad', 'Freak Party', 'UFC', 'Ultimate Fighting Championship', 'Bobby Baccalieri', 'The Sopranos', 'HBO', 'fighting', 'MMA', 'BJJ', 'italians', 'the mafia', 'the mob', 'Joe Rogan', 'Tony Soprano', 'Las Vegas', 'The Riviera', 'Old vegas', 'Fank Sinatra', 'Casino']",22,Steve Schirripa,553430,6040,2016-04-27T02:05:52Z
Joe Rogan Experience #790 - Steve Maxwell,2016-04-25T23:05:42Z,11279.0,"['Joe Rogan Experience', 'JRE #790', '790', 'Steve Maxwell', 'strength', 'podcast', 'UFC', 'Ultimate Fighting Championship', 'MMA', 'weight lifting', 'Joe Rogan', 'wrestling', 'jiu jitsu', 'bjj', 'gracie', 'black belt']",22,Steve Maxwell,390196,3147,2016-04-25T23:05:42Z
"Wheeler Walker, Jr. Discusses Sturgill Simpson (from Joe Rogan Experience #786)",2016-04-24T21:45:47Z,316.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Wheeler Walker Jr', 'Sturgill Simpson', 'JRE #786', '786', 'Best of', 'Favorite Clips', 'Story', 'Storytellers', 'Storytelling', 'Country Music', 'Joe Rogan']",22,,272664,2164,2016-04-24T21:45:47Z
John Dudley Is Surrounded By Wolves (from Joe Rogan Experience #783),2016-04-23T21:48:59Z,603.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'John Dudley', 'Joe Rogan', 'Story', 'Storytellers', 'Storytelling', 'Wolves', 'wolf pack', 'surrouned']",22,,3404554,25866,2016-04-23T21:48:59Z
"Joe Rogan & Brendan Schaub Discuss Conor McGregor, GSP, Nate Diaz & UFC 200",2016-04-22T05:51:19Z,1608.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Brendan Schaub', 'JRE #788', '788', 'Ultimate FIghting Championship', 'Conor McGregor', 'Nate Diaz', 'UFC 200', 'Jon Jones', 'Georges St. Pierre', 'GSP', 'Best of', 'Favorite Clips', 'jiu jitsu']",22,,559799,3833,2016-04-22T05:51:19Z
Joe Rogan Experience #789 - Dan Auerbach,2016-04-22T01:21:12Z,6761.0,"['Joe Rogan Experience', 'JRE', 'JRE #789', 'MMA', 'UFC', 'Ultimate Fighting Championship', 'podcast', 'Dan Auerbach', 'The Black Keys', 'The Arcs', 'Coachella', 'comedy', 'comedian', 'stand up', 'Deathsquad', 'Freak Party']",22,Dan Auerbach,381102,4348,2016-04-22T01:21:12Z
Joe Rogan Experience #788 - Brendan Schaub,2016-04-22T00:08:06Z,6912.0,"['Joe Rogan Experience', 'podcast', 'MMA', 'UFC', 'Ultimate Fighting Championshi', 'Joe Rogan', 'Brendan Schaub', 'JRE #788', '788', 'comedy', 'comedian', 'fighting', 'UFC 197', 'Jon Jones', 'Conor McGregor', 'Deathsquad', 'Freak Party']",22,Brendan Schaub,600698,4203,2016-04-22T00:08:06Z
Joe Rogan on Conor McGregor Retiring (from Joe Rogan Experience #787),2016-04-20T03:28:38Z,121.0,"['Joe Rogan Experience', 'podcast', 'Joe Rogan', 'Conor McGregor', 'UFC', 'UFC 200', 'Nate Diaz', 'Retire', 'Retirement', 'Retiring', 'Young', 'tweet', 'Ultimate Fighting Championship', 'Dana White', 'Eddie Huang', 'Shane Smith', 'VICELAND', 'Vice', 'MMA', 'JRE', 'JRE #787', '787', 'Deathsquad', 'Freak Party']",1,,370751,2695,2016-04-20T03:28:38Z
Joe Rogan Experience #787 - Eddie Huang,2016-04-20T01:24:20Z,8689.0,"['Joe Rogan Experience', 'podcast', 'JRE #787', 'Joe Rogan', 'MMA', 'UFC', 'Ultimate Fighting Championship', 'Eddie Huang', ""Huang's World"", 'VICE', 'VICELAND', 'Fresh Off the Boat', 'comedy', 'comedian', 'funny', 'chef', 'food', 'Deathsquad', 'Freak Party']",22,Eddie Huang,555875,4653,2016-04-20T01:24:20Z
"Joe Rogan Experience #786 - Wheeler Walker, Jr.",2016-04-18T23:19:42Z,8683.0,"['Joe Rogan Experience', 'podcast', 'JRE #786', '786', 'Wheeler Walker Jr', 'comedy', 'comedian', 'funny', 'stand up', 'UFC', 'Ultimate Fighting Championship', 'mma', 'jiu jitsu', 'country music', 'Ben Hoffman']",22,"Wheeler Walker, Jr.",805091,9619,2016-04-18T23:19:42Z
Joe Rogan Experience #785 - Dom Irrera,2016-04-14T03:48:47Z,7972.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Joe Rogan (Celebrity)', 'Dom Irrera (TV Actor)', 'Stand-up Comedy (TV Genre)', 'Television (Invention)', 'Humor', 'Freak Party', 'JRE #785', '785']",22,Dom Irrera,235683,1539,2016-04-14T03:48:47Z
Joe Rogan Experience #784 - Brian Redban,2016-04-14T02:34:00Z,6542.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Brian Redban', 'comedian', 'JRE #784', '784']",22,Brian Redban,258384,2173,2016-04-14T02:34:00Z
Joe Rogan Experience #783 - John Dudley,2016-04-13T07:15:16Z,9642.0,"['Joe Rogan Experience', 'podcast', 'JRE #783', '783', 'UFC', 'Ultimate Fighting Championship', 'comedy', 'comedian', 'funny', 'hunting', 'bow', 'arrow', 'archery', 'John Dudley', 'Hoyt', 'Nock On', 'NockONTV', 'Deathsquad', 'Freak Party']",22,John Dudley,334452,3803,2016-04-13T07:15:16Z
Joe Rogan Experience #782 - Rick Doblin,2016-04-08T03:26:49Z,9379.0,"['Joe Rogan Experience', 'podcast', 'JRE', 'JRE #782', '782', 'Joe Rogan', 'Deathsquad', 'Freak Party', 'comedy', 'comedian', 'stand up', 'funny', 'MMA', 'UFC', 'Ultimate Fighting Championship', 'Rick Doblin', 'MAPS', 'psychedelic', 'MDMA', 'molly', 'LSD', 'marijuana', 'weed', 'medical marijuana', 'edibles', 'vape', 'concentrate', 'CBD', 'oil']",22,Rick Doblin,335722,3463,2016-04-08T03:26:49Z
Joe Rogan Experience #781 - Kevin Rose,2016-04-06T03:16:46Z,10510.0,"['Joe Rogan Experience', 'podcast', 'JRE #781', '781', 'Joe Rogan', 'MMA', 'UFC', 'Ultimate Fighting Championship', 'Kevin Rose', 'DIGG', 'Tech TV', 'The Screensavers', 'Deathsquad', 'Freak Party', 'comedy', 'comedian', 'stand up', 'internet']",22,Kevin Rose,376230,3246,2016-04-06T03:16:46Z
Joe Rogan Experience #780 - Sturgill Simpson,2016-04-05T01:33:29Z,8528.0,"['JRE', 'Joe Rogan Experience', 'UFC', 'Ultimate Fighting Championship', 'Sturgill Simpson', 'country music', ""A Sailor's Guide to Earth"", 'In Bloom', 'Nirvana', 'cover', 'podcast', 'JRE #780', '780', 'comedy', 'comedian', 'music', 'funny', 'stand up']",22,Sturgill Simpson,362083,2529,2016-04-05T01:33:29Z
Joe Rogan Experience #779 - Andrew Dice Clay & Joey Diaz,2016-03-29T23:11:27Z,3729.0,"['Joe Rogan Experience', 'Joey Diaz', 'Joe ROgan', 'Andrew Dice Clay', 'JRE #779', '779', 'Deathsquad', 'Freak Party', 'Dice', 'UFC', 'Ultimate Fighting Championship', 'comedy', 'comedian', 'funny', 'stand up', 'show']",22,Andrew Dice Clay & Joey Diaz,3560167,30116,2016-03-29T23:11:27Z
Joe Rogan talks Conor McGregor - Nate Diaz Rematch and Cyborg joining UFC,2016-03-29T08:16:21Z,1018.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Conor McGregor', 'Nate Diaz', 'Cris Cyborg', 'JRE #778', '778', 'UFC 198', 'UFC 200', 'comedian', 'best of', 'Joe Rogan', 'Ari Shaffir']",22,Nate Diaz Rematch and Cyborg joining UFC,690065,4373,2016-03-29T08:16:21Z
Joe Rogan Experience #778 - Ari Shaffir,2016-03-28T23:46:36Z,9756.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Ari Shaffir', 'JRE #778', '778', 'Joe Rogan', 'This Is Not Happening']",22,Ari Shaffir,912931,5574,2016-03-28T23:46:36Z
Joe Rogan Experience #777 - Brian Redban,2016-03-26T03:59:52Z,9063.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Brian Redban', 'comedian', 'JRE #777', '777']",22,Brian Redban,426964,3150,2016-03-26T03:59:52Z
Dr. Rhonda Patrick on the Benefits of Cryotherapy (from Joe Rogan Experience #773),2016-03-20T22:01:00Z,1408.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Dr. Rhonda Patirck', 'Found My Fitness', 'JRE #773', '773', 'Cryotherapy', 'benefits', 'comedian', 'best of', 'favorite clips']",22,,242521,2357,2016-03-20T22:01:00Z
Joe Rogan Experience #776 - Adam Cropp,2016-03-19T00:06:43Z,11067.0,"['Joe Rogan Experience', 'podcast', 'JRE #776', '776', 'Adam Cropp', 'National Geographic', 'Orion', 'Expedition Leader', 'Joe Rogan', 'MMA', 'UFC', 'Ultimate Fighting Championship', 'funny', 'comedian', 'comedy', 'animals', 'explore', 'pirates', 'marine life']",22,Adam Cropp,344478,2900,2016-03-19T00:06:43Z
Joe Rogan Experience #775 - Greg Fitzsimmons,2016-03-17T01:09:46Z,9694.0,"['Joe Rogan Experience', 'podcast', 'MMA', 'UFC', 'Ultimate Fighting Championship', 'JRE', 'JRE #775', '775', 'Greg Fitzsimmons', 'comedy', 'comedian', 'stand up', 'funny', 'Fitzdog Radio', 'Deathsquad', 'Freak Party', 'Joe Rogan']",22,Greg Fitzsimmons,344096,2749,2016-03-17T01:09:46Z
Joe Rogan Experience #774 - Brendan Schaub & Bryan Callen,2016-03-16T02:20:37Z,11731.0,"['Joe Rogan Experience', 'podcast', 'Fighter & The Kid', 'UFC', 'Ultimate Fighting Championship', 'JRE #774', '774', 'Brendan Schaub', 'Bryan Callen', 'Joe Rogan', 'comedian', 'funny', 'comedy', 'stand up', 'mma', 'fighting', 'jiu jitsu', 'deathsquad', 'freak party']",22,Brendan Schaub & Bryan Callen,1547196,8971,2016-03-16T02:20:37Z
Joe Rogan Experience #773 - Dr. Rhonda Patrick,2016-03-11T01:57:27Z,11034.0,"['Joe Rogan Experience', 'podcast', 'JRE #773', '773', 'MMA', 'UFC', 'comedy', 'comedian', 'fitness', 'Found My Fitness', 'Dr. Rhonda Patrick', 'Ultimate Fighting Championship', 'funny', 'Joe Rogan', 'Deathsquad', 'Freak Party']",22,Dr. Rhonda Patrick,908870,10030,2016-03-11T01:57:27Z
Best of Brendan Schaub - Joe Rogan Experience - Volume 1,2016-03-10T10:31:11Z,1281.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Brendan Schaub', 'Best of', 'Favorite Clips', 'Fighter & The Kid', 'Story', 'Storytellers', 'Storytelling', 'Bryan Callen']",22,Volume 1,1186823,9832,2016-03-10T10:31:11Z
Joe Rogan Experience #772 - Mark & Chris Bell,2016-03-09T01:59:39Z,8870.0,"['Joe Rogan Experience', 'podcast', 'JRE #772', '772', 'Mark Bell', 'Chris Bell', 'Prescription Thugs', 'Bigger', 'Stronger Faster', 'UFC', 'Ultimate Fighting Championship', 'funny', 'pills', 'oxycontin', 'oxycodone', 'optiate', 'withdraw', 'rehab', 'comedian', 'comedy']",22,Mark & Chris Bell,343593,3481,2016-03-09T01:59:39Z
Joe Rogan Experience #771 - Eddie Bravo,2016-03-08T00:42:39Z,8192.0,"['Joe Rogan (Celebrity)', 'Eddie Bravo (Martial Artist)', 'Comedy (Theater Genre)', 'Joe Rogan Experience', 'Podcast (Website Category)', 'Ultimate Fighting Championship (Sports Association)', 'UFC', '10th Planet', 'Jiujitsu', 'BJJ', 'Deathsquad', 'Freak Party', 'Comedian (Profession)', 'Comedy (Film Genre)', 'JRE #771', '771', 'UFC #196', 'Conor McGregor', 'Nate Diaz', 'Miesha Tate', 'Holly Holm']",22,Eddie Bravo,929359,7482,2016-03-08T00:42:39Z
Joe Rogan Experience #770 - Michael Shermer,2016-03-08T00:21:38Z,10764.0,"['Joe Rogan Experience', 'podcast', 'Joe Rogan', 'Michael Shermer', 'UFC', 'MMA', 'Ultimate Fighting Championship', 'Skeptic', 'JRE #770', '770', 'funny', 'comedian', 'comedy', 'stand up', 'conspiracy', 'conspiracies', '9/11', '9/11 truth', 'JFK', 'magic bullet', 'CIA', 'northwood', 'operation']",22,Michael Shermer,458333,3439,2016-03-08T00:21:38Z
